ID,BCR,AOU_52,CommonName,ScientificName,Introduced,BD-g,BD-g_s,BD-g Area,BD-g_com,GlobalPopEst,PS-g,PS-g_s,PS-g_com1,PS-g_com2,PS-g_com3,PT-r,PT-r_s,PT-r_com,TB-r,TB-r_s,TB-r_com,RD-b,RD-b_s,RD-b_com,pPop,pPop_s,SubstShared,RCS-b,RC,UCC,TNC,TNC-group,CBSD,Action,RS,UCS
5885,36,1844,Black-throated Sparrow,Amphispiza bilineata,FALSE,2,Natureserve 3.0,2448937,,51000000,1,PIF BBS-based calculation 2008,,distance revised to 125 m based on review of RMBO grassland dataset; score changes to PS=1 (Blancher email; Dec. 20; 2008),,5,BBS-08,,2,SE-PIF,,4,bbs07,,9,BBS & RngG,US-MX,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5886,36,1848,Grasshopper Sparrow,Ammodramus savannarum,FALSE,1,Natureserve 3.0,5209138,,31000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,SE-PIF,,1,bbs07,,0,BBS & RngG,US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5887,36,1885,Summer Tanager,Piranga rubra,FALSE,2,Natureserve 3.0,3270144,,12000000,2,PIF BBS-based calculation 2008,,,,5,Hunter,,4,Gustafson,Hunter 2005 comments stand - high threats with future habitat loss especially on US side,2,bbs07,,1.8,BBS & RngG,US-MX,15,TRUE,FALSE,FALSE,,FALSE,IM,FALSE,FALSE
5888,36,1899,Northern Cardinal,Cardinalis cardinalis,FALSE,1,Natureserve 3.0,5833568,,120000000,1,PIF BBS-based calculation 2008,,,,2,BBS-08,,1,SE-PIF,,4,bbs07,,3,BBS & RngG,,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5889,36,1900,Pyrrhuloxia,Cardinalis sinuatus,FALSE,2,Natureserve 3.0,1521245,,3100000,3,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,SE-PIF,,5,bbs07,,19.4,RngG & BBS,US-MX,18,TRUE,FALSE,FALSE,,FALSE,MA,TRUE,TRUE
5890,36,1910,Blue Grosbeak,Passerina caerulea,FALSE,1,Natureserve 3.0,5298904,,24000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,2,SE-PIF,,3,bbs07,,2.3,BBS & RngG,US-MX,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5891,36,1912,Indigo Bunting,Passerina cyanea,FALSE,1,Natureserve 3.0,5858023,,78000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Hunter,,1,bbs07,,0,BBS & RngG,US-MX,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5892,36,1915,Varied Bunting,Passerina versicolor,FALSE,2,Natureserve 3.0,1376521,,,3,Gomez-Panjabi,,,,4,Hunter,,4,Gustafson,very low density migrant,1,Gustafson,,7.2,Range,,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5893,36,1916,Painted Bunting,Passerina ciris,FALSE,2,Natureserve 3.0,1411246,,13000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,Gustafson,widespread in stable habitat north of urban areas,4,bbs07,,9.8,BBS & RngG,US-MX,16,TRUE,FALSE,FALSE,,FALSE,MA,FALSE,FALSE
5894,36,1917,Dickcissel,Spiza americana,FALSE,2,Natureserve 3.0,3458339,,20000000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,3,Gustafson,Erratic breeder in BCR depending on spring conditions,2,bbs07,,0.4,BBS,US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5895,36,1919,Red-winged Blackbird,Agelaius phoeniceus,FALSE,1,Natureserve 3.0,13613892,,130000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,SE-PIF,,4,bbs07,,1.9,BBS & RngG,,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5896,36,1927,Eastern Meadowlark,Sturnella magna,FALSE,1,Natureserve 3.0,7284660,,33000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,SE-PIF,,3,bbs07,,1.7,BBS & RngG,,12,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
5897,36,1934,Common Grackle,Quiscalus quiscula,FALSE,1,Natureserve 3.0,8190985,,61000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,1,SE-PIF,,2,bbs07,,0.1,BBS,,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5898,36,1936,Great-tailed Grackle,Quiscalus mexicanus,FALSE,1,Natureserve 3.0,5008310,,9500000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,1,SE-PIF,,5,bbs07,,17.6,BBS & RngG,US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5899,36,1942,Bronzed Cowbird,Molothrus aeneus,FALSE,2,Natureserve 3.0,2396482,,9300000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,1,SE-PIF,,5,bbs07,,11,RngG & BBS,,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5900,36,1943,Brown-headed Cowbird,Molothrus ater,FALSE,1,Natureserve 3.0,11227125,,120000000,1,PIF BBS-based calculation 2008,,,,5,BBS-08,,1,SE-PIF,,4,bbs07,,1.5,BBS & RngG,US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5901,36,1955,Orchard Oriole,Icterus spurius,FALSE,1,Natureserve 3.0,4788158,,10000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,3,Gustafson,,2,bbs07,,0.5,BBS & RngG,US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5902,36,1956,Hooded Oriole,Icterus cucullatus,FALSE,2,Natureserve 3.0,1123876,,670000,3,PIF BBS-based calculation 2008,,,,5,Hunter,,4,Gustafson,population has declined across BCR.,5,Hunter,,13.1,BBS & RngG,US-MX,19,TRUE,FALSE,FALSE,,FALSE,IM,TRUE,TRUE
5903,36,1962,Bullock's Oriole,Icterus bullockii,FALSE,2,Natureserve 3.0,3823405,,7000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,3,Gustafson,uses arid rangelands with dense mesquite; 4 seems too high for this BCR and habitat,5,bbs07,,4.7,BBS & RngG,US-MX,16,TRUE,FALSE,FALSE,,FALSE,MA,FALSE,FALSE
5904,36,1966,Altamira Oriole,Icterus gularis,FALSE,3,Natureserve 3.0,561298,,,3,Gomez-Panjabi,,,,3,Hunter,,3,Gustafson,major threats in US are land clearing and cowbirds; should be 4 in US but 3 global; not prevalent in urban areas.,2,Gustafson,restricted to mature forest; not widespread,13,Range,,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5905,36,1967,Audubon's Oriole,Icterus graduacauda,FALSE,4,Natureserve 3.0,266193,,,4,Gomez-Panjabi,,,,5,Hunter,,4,Gustafson,very sensitive to fragmentation,5,bbs07,,25.3,RngG & BBS,,22,TRUE,TRUE,FALSE,,FALSE,IM,TRUE,TRUE
5906,36,1970,Scott's Oriole,Icterus parisorum,FALSE,2,Natureserve 3.0,1743568,,4500000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,Gustafson,peripheral in BCR,1,Gustafson,,0,Range,US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5907,36,2004,House Finch,Carpodacus mexicanus,FALSE,1,Natureserve 3.0,7550911,,45000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,1,SE-PIF,,2,bbs07,,1.5,BBS & RngG,,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5908,36,2017,Lesser Goldfinch,Spinus psaltria,FALSE,2,Natureserve 3.0,3938634,,7300000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Hunter,,2,bbs07,,1.9,BBS & RngG,US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5909,36,2060,House Sparrow,Passer domesticus,TRUE,1,Natureserve 3.0,77653203,,540000000,1,PIF BBS-based calculation 2008,,,,4,BBS-08,,1,PIFTC,,5,bbs07,,0.4,RngG & BBS,,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5910,37,77,Plain Chachalaca,Ortalis vetula,FALSE,3,Natureserve 3.0,600842,,2000000,3,PIFTC-02,,,,3,Hunter,,4,Hunter,,2,Hunter,,1,Range,,15,TRUE,FALSE,FALSE,,FALSE,MA,FALSE,FALSE
5911,37,93,Scaled Quail,Callipepla squamata,FALSE,2,Natureserve 3.0,1414450,,5300000,2,PIF BBS-based calculation 2008,,,,5,Hunter,,4,Vermillion,Continental score decreased from 4 to 3; suggest adjusting regional score to 4; BCR 37 fringe of breeding range,1,Gustafson,Suggest 1 based on TX/LA BBA; Lockwood and Freemand range map (Vermillion),0.1,Range,US-MX,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5912,37,98,Northern Bobwhite,Colinus virginianus,FALSE,1,Natureserve 3.0,4547428,,5800000,2,PIF BBS-based calculation 2009,,,Northern Bobwhite Conservation Initiative estimate of 6.4M in 1999 + BBS decline to 2007,5,BBS-08,,3,SE-PIF,,4,bbs07,,2.1,BBS & RngG,,15,TRUE,FALSE,FALSE,,TRUE,MA,FALSE,FALSE
5913,37,119,Ring-necked Pheasant,Phasianus colchicus,TRUE,1,Natureserve 3.0,14959690,,47000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,1,SE-PIF,,1,bbs07,,0,RngG & BBS,,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5914,37,131,Greater Prairie-Chicken,Tympanuchus cupido,FALSE,3,Natureserve 3.0,414926,,370000,4,PIF BBS-based calculation 2008,,,,5,Hunter,,5,,,2,Vermillion,Ranking based on historic distribution seems to be in opposition to process herein where scores are updated based on recent BBS information; I would rank this a 1,,,,19,TRUE,TRUE,TRUE,TBTC,FALSE,CR,FALSE,FALSE
5915,37,133,Wild Turkey,Meleagris gallopavo,FALSE,2,Natureserve 3.0,3998540,,7800000,2,Tapley et al 2007: WITU status in 2004;+MxRange,,,,3,BBS-08,,2,SE-PIF,,3,bbs07,,0.7,BBS & RngG,,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5916,37,272,Black Vulture,Coragyps atratus,FALSE,1,Natureserve 3.0,20974656,,20000000,2,PIFTC-02,,,Time adjust (x 5.3) based on Runge,2,BBS-08,,1,Hunter,,4,bbs07,,0.5,RngG & BBS,US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5917,37,273,Turkey Vulture,Cathartes aura,FALSE,1,Natureserve 3.0,28220589,,18000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,1,Hunter,,4,bbs07,,0.7,RngG & BBS,US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5918,37,277,Osprey,Pandion haliaetus,FALSE,1,Natureserve 3.0,18768140,,510000,3,PIF BBS-based calculation 2008,,,,3,No data,,2,SE-PIF,,1,bbs07,,0,RngG & BBS & Nwt,CA-US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5919,37,280,Swallow-tailed Kite,Elanoides forficatus,FALSE,1,Natureserve 3.0,12014973,,150000,4,STKI_Int.WG,,,,5,Hunter,,5,Vermillion,Less habitat than BCR 25; 26; but threats similar; would support reduction in TB_r to 4,1,Vermillion,Bulk of nesting is in adjacent (26; 25; 27) BCRs,,,US-MX,16,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5920,37,282,White-tailed Kite,Elanus leucurus,FALSE,1,Natureserve 3.0,9406487,,,3,Gomez-Panjabi,density estimate seems too low relative to other raptors (e.g. snail kite),4% of range in US; likely less dense than in rest of range; density from US range underestimates PS,,3,BBS-08,,2,,,3,bbs07,,0.2,RngG & BBS,US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5921,37,286,Mississippi Kite,Ictinia mississippiensis,FALSE,2,PIFSC-08,1031235,Add 25%; Difference in BD is likely a larger range in US than NS gives it; > 1M km2,310000,4,PIF BBS-based calculation 2008,,,,2,BBS-08,,3,,,4,bbs07,,2.4,BBS,US-MX,15,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5922,37,289,Bald Eagle,Haliaeetus leucocephalus,FALSE,1,Natureserve 3.0,8635225,,250000,4,L Goodrich; HMANA; May 2007 e-mail,,,,3,Hunter,,4,,,2,Gustafson,Many nesting pairs in coastal LA are actually in extreme southern end of BCR 26; not 37; suggest elevating 26 from 1 to 2 (Vermillion),,,CA-US,14,TRUE,FALSE,FALSE,,FALSE,MA,FALSE,FALSE
5923,37,293,Northern Harrier,Circus cyaneus,FALSE,1,Natureserve 3.0,24607876,,1400000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,4,,,2,Vermillion/Gustafson,No information; where are they nesting in the BCR?,0,RngG & BBS & Nwt,CA-US,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5924,37,300,Cooper's Hawk,Accipiter cooperii,FALSE,1,Natureserve 3.0,8365612,,700000,3,PIF BBS-based calculation 2008,,,,3,No data,,2,Hunter,,3,bbs07,,0.3,BBS & RngG,,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5925,37,313,Harris's Hawk,Parabuteo unicinctus,FALSE,1,Natureserve 3.0,5987801,,900000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,Hunter,,2,bbs07,How can BCR 37 where species is extirpated have higher score than BCRs with recent breeding records? (Vermillion),0.3,RngG & BBS,,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5926,37,316,Red-shouldered Hawk,Buteo lineatus,FALSE,2,Natureserve 3.0,3480787,,1100000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,SE-PIF,,3,bbs07,,2.1,BBS & RngG,,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5927,37,318,Broad-winged Hawk,Buteo platypterus,FALSE,1,Natureserve 3.0,4854521,,1700000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,Vermillion,Threats to habitat in BCR 37 similar to BCR 26; see comments under ACFL.  Seems this score is inconsistent with rationale employed in giving ACFL higher threat score in 37 vs. 26.  In most cases I think threat scores for 26 and 37 should agree,2,bbs07,Agree; where habitat is suitable birds are not scarce! (Gustafson),0.2,BBS & RngG,CA-US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5928,37,319,Gray Hawk,Buteo nitidus,FALSE,1,Natureserve 3.0,11298528,,2000000,3,PIFTC-02,,,,3,Hunter,,3,,,P,Gustafson,marginal in Cameron Co. not present elsewhere,0,Range,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5929,37,321,Swainson's Hawk,Buteo swainsoni,FALSE,1,PIFSC-08,5226232,Reduce by 30%; incorrectly includes too much range in nw Canada,580000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,SE-PIF,,2,bbs07,,0.2,BBS & RngG,US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5930,37,322,White-tailed Hawk,Buteo albicaudatus,FALSE,1,Natureserve 3.0,9492773,,2000000,3,PIFTC-02,,,,3,No data,,4,,,5,Vermillion,,0.4,RngG & BBS,,16,TRUE,FALSE,FALSE,,FALSE,MA,FALSE,FALSE
5931,37,325,Red-tailed Hawk,Buteo jamaicensis,FALSE,1,Natureserve 3.0,15098308,,2300000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,1,SE-PIF,,3,bbs07,,0.3,BBS & RngG,,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5932,37,338,Crested Caracara,Caracara cheriway,FALSE,1,Natureserve 3.0,4278719,,2000000,3,PIFTC-02,,,,2,BBS-08,,3,,,3,bbs07,,0.7,RngG & BBS,,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5933,37,343,American Kestrel,Falco sparverius,FALSE,1,Natureserve 3.0,24137348,,4300000,3,PIF BBS-based calculation 2008,,,,3,No data,,4,Vermillion,Species added to BCR 37  based on recent BBS record(s); see comments under ACFL,P,Vermillion,1 record; possibly non-breeding individual; seen in bottomland (cypress snags); some potential habitat (pine-hardwood) along N edge of BCR 37 in SW LA/SE TX,0,BBS & RngG,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5934,37,347,Aplomado Falcon,Falco femoralis,FALSE,1,Natureserve 3.0,11682246,,200000,4,PIFTC-02,,,,5,Gustafson/Vermillion,more Aplomado Falcons in BCR 37 than BCR 36; numbers in Texas decreased after Hurricane Dolly; NE Mexico score = 5,4,Gustafson,Needs to be ''I',2,Hunter,needs to be 'I'; post-hurricane numbers down greatly in S. TX; releases in coastal Tamaulipas as well. (Gustafson),,,,16,TRUE,FALSE,FALSE,,FALSE,IM,FALSE,FALSE
5935,37,569,Rock Pigeon,Columba livia,TRUE,1,Natureserve 3.0,100948003,,120000000,1,PIF BBS-based calculation 2008,,,,2,BBS-08,,1,SE-PIF,,3,bbs07,,0,RngG & BBS,,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5936,37,584,Eurasian Collared-Dove,Streptopelia decaocto,TRUE,1,Natureserve 3.0,19399760,,7700000,2,PIFTC-02,,,,1,BBS-08,,1,Hunter,,4,bbs07,,0.3,RngG & BBS,,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5937,37,587,White-winged Dove,Zenaida asiatica,FALSE,2,PIFSC-08,2758548,Add 1.5M km2; BNA & Howell show widespread PR in Mex; contra NS,7700000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,SE-PIF,,2,bbs07,,0.7,BBS & RngG,US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5938,37,590,Mourning Dove,Zenaida macroura,FALSE,1,Natureserve 3.0,11104581,,120000000,1,PIF BBS-based calculation 2008,,,,1,BBS-08,,1,SE-PIF,,5,bbs07,,1.1,BBS & RngG,,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5939,37,593,Inca Dove,Columbina inca,FALSE,2,Natureserve 3.0,2933050,,2700000,3,PIF BBS-based calculation 2008,,,,1,BBS-08,,2,SE-PIF,,5,bbs07,,4.2,RngG & BBS,US-MX,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5940,37,594,Common Ground-Dove,Columbina passerina,FALSE,1,Natureserve 3.0,6777862,,13000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,SE-PIF,,3,bbs07,,0.6,RngG & BBS,US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5941,37,599,White-tipped Dove,Leptotila verreauxi,FALSE,1,Natureserve 3.0,13437668,,20000000,2,PIFTC-02,,,,3,No data,,3,,,1,bbs07,,0,RngG & BBS,,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5942,37,623,Monk Parakeet,Myiopsitta monachus,TRUE,2,Natureserve 3.0,2913452,,,2,PIFTC,,,,3,No data,,1,Vermillion,Suggested to add species to list of BCR 37 breeders,1,Vermillion,Lockwood and Freeman show colonies in Kingsville; Galveston; as does 2002-2008 CBC map; several New Orleans colonies but most may be in southern edge of BCR 26.  Colonies in Houston as well but may be in southern edge BCR 25.,0,Range,,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5943,37,678,Yellow-billed Cuckoo,Coccyzus americanus,FALSE,1,Natureserve 3.0,5267573,,8900000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,SE-PIF,,4,bbs07,,1.2,BBS & RngG,US-MX,15,TRUE,FALSE,FALSE,,TRUE,MA,FALSE,FALSE
5944,37,693,Greater Roadrunner,Geococcyx californianus,FALSE,2,Natureserve 3.0,2926960,,1100000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,,,3,bbs07,,1.3,BBS & RngG,US-MX,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5945,37,697,Groove-billed Ani,Crotophaga sulcirostris,FALSE,2,Natureserve 3.0,2668991,,2000000,3,PIFTC-02,,,,3,BBS-08,,2,,,4,Gustafson,Go with BBS score,1.1,RngG & BBS,,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5946,37,698,Barn Owl,Tyto alba,FALSE,1,Natureserve 3.0,87764707,,2300000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,,,5,bbs07,,0.2,RngG & BBS,,15,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5947,37,703,Eastern Screech-Owl,Megascops asio,FALSE,1,Natureserve 3.0,4927760,,850000,3,PIF BBS-based calculation 2008,,,,3,No data,,2,Hunter,,3,bbs07,,0.8,BBS & RngG,,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5948,37,715,Great Horned Owl,Bubo virginianus,FALSE,1,Natureserve 3.0,26145035,,6400000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,1,SE-PIF,,3,bbs07,,0.4,BBS & RngG,,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5949,37,723,Ferruginous Pygmy-Owl,Glaucidium brasilianum,FALSE,1,Natureserve 3.0,12630617,,20000000,2,PIFTC-02,,,,4,Hunter,,4,,,3,Vermillion/Gustafson,Density is high on the King Ranch but I am not convinced it is as high as it is in areas where it is widespread.  Mexican NE Coastal Plain score averages 3; which seems more reasonable.,0.1,Range,,14,TRUE,FALSE,FALSE,,FALSE,MA,FALSE,FALSE
5950,37,730,Barred Owl,Strix varia,FALSE,1,Natureserve 3.0,6425421,,2700000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,SE-PIF,,4,bbs07,,1.1,BBS & RngG,,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5951,37,743,Lesser Nighthawk,Chordeiles acutipennis,FALSE,2,Natureserve 3.0,2104709,,11000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,SE-PIF,,2,bbs07,,0.2,RngG & BBS,US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5952,37,744,Common Nighthawk,Chordeiles minor,FALSE,1,Natureserve 3.0,13162934,,16000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,3,SE-PIF,,5,bbs07,,4.8,BBS & RngG,US-MX,15,TRUE,FALSE,FALSE,,TRUE,MA,FALSE,FALSE
5953,37,746,Common Pauraque,Nyctidromus albicollis,FALSE,1,Natureserve 3.0,13781988,,20000000,2,PIFTC-02,,,,3,No data,,4,,,3,bbs07,agree w/BBS score (Gustafson),0.1,RngG & BBS,,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5954,37,747,Common Poorwill,Phalaenoptilus nuttallii,FALSE,1,Natureserve 3.0,4382515,,2400000,3,PIF BBS-based calculation 2008,,,,3,No data,,3,Vermillion,Species added to BCR list based on recent BBS record(s); regional threat levels similar to continental threat; Gustafson: No information.,2,bbs07,uses arid arroyos so density is lower in coastal plain (Gustafson),0.1,BBS & RngG,US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5955,37,753,Chuck-will's-widow,Caprimulgus carolinensis,FALSE,2,Natureserve 3.0,1718293,,5700000,2,PIF BBS-based calculation 2008,,,,3,No data,,3,SE-PIF,,P,Gustafson,Retain based on TX BBA and Lockwood and Freeman range map (Vermillion),,,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5956,37,777,Chimney Swift,Chaetura pelagica,FALSE,1,Natureserve 3.0,5185119,,7800000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,SE-PIF,,3,bbs07,,0.8,BBS & RngG,US-MX,12,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
5957,37,865,Buff-bellied Hummingbird,Amazilia yucatanensis,FALSE,3,Natureserve 3.0,390162,,2000000,3,PIFTC-02,,,,3,Gustafson,seems stable; NE Mexico scores = 3,3,Vermillion,,1,Gustafson,BHNU BBS record from one of my routes; not known for long distance dispersion; talk to Cliff; perhaps P more appropriate (Vermillion),2.2,Range,US-MX,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5958,37,900,Ruby-throated Hummingbird,Archilochus colubris,FALSE,1,Natureserve 3.0,4918910,,21000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,SE-PIF,,2,bbs07,,0.3,BBS,US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5959,37,901,Black-chinned Hummingbird,Archilochus alexandri,FALSE,2,Natureserve 3.0,2369094,,4600000,3,PIF BBS-based calculation 2008,,,,3,No data,,2,SE-PIF,,1,bbs07,,0,BBS & RngG,US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5960,37,947,Ringed Kingfisher,Megaceryle torquata,FALSE,1,Natureserve 3.0,16654825,,20000000,2,PIFSC-08,more abundant within range than BEKI; more habitat within range than BEKI,,more abundant within range than BEKI; more habitat within range than BEKI,3,No data,,2,Hunter,,2,Hunter,If BCR 36 remains 2; perhaps BCR 37 should be 1,0,Range,,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5961,37,948,Belted Kingfisher,Megaceryle alcyon,FALSE,1,Natureserve 3.0,13949116,,1700000,3,PIF BBS-based calculation 2008,,,,3,No data,,2,SE-PIF,,2,bbs07,,0.1,BBS,CA-US,11,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
5962,37,950,Green Kingfisher,Chloroceryle americana,FALSE,1,Natureserve 3.0,16988695,,20000000,2,PIFSC-08,more abundant within range than BEKI; more habitat within range than BEKI,,more abundant within range than BEKI; more habitat within range than BEKI,3,No data,,3,Gustafson,Threats are high with little information; canals are being concrete lined; resacas collect contaminants; species has at times moved north to nest but seems stable at present.,2,Vermillion,Adust up to 07 BBS score if BCR 36 is adjusted to reflect updated BBS info,0.1,Range,,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5963,37,979,Red-headed Woodpecker,Melanerpes erythrocephalus,FALSE,1,PIFSC-08,4664275,Reduce by 10%; NS and BNA maps fairly similar. However; RHWO only breeds ~ eastern half of lower U.S. closer to <4 million km2 and more realistic to keep as BD of 2,1200000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,4,,,2,bbs07,,0.1,BBS,,13,FALSE,TRUE,FALSE,,TRUE,PR,FALSE,FALSE
5964,37,991,Golden-fronted Woodpecker,Melanerpes aurifrons,FALSE,2,Natureserve 3.0,1396862,,2500000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Vermillion,Continental score reduced from 3 to 2; increasing trend BBS Coastal Prairies (but low # routes); species uses urban areas within BCR.,3,bbs07,,1,RngG;BBS,US-MX,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5965,37,992,Red-bellied Woodpecker,Melanerpes carolinus,FALSE,2,Natureserve 3.0,2980666,,10000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,SE-PIF,,3,bbs07,,1,BBS,,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5966,37,1000,Ladder-backed Woodpecker,Picoides scalaris,FALSE,2,Natureserve 3.0,2820421,,5800000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,SE-PIF,,4,bbs07,,1,RngG;BBS,US-MX,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
5967,37,1002,Downy Woodpecker,Picoides pubescens,FALSE,1,Natureserve 3.0,12755791,,14000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,SE-PIF,,3,bbs07,,0,BBS;RngG,,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
